,nid,title,content,time,url,language,event
48,EnglishZhongGuoRiBao-2018-10-23 07:55-48,A near friend is better than a distant relative,"Editor's note: Japanese Prime Minister Shinzo Abe is scheduled to visit China and meet Chinese leaders on Oct 25-27. This is the first official visit paid by Japanese Prime Minister in seven years, and it coincides with the 40th anniversary of the enactment of the China-Japan Treaty of Peace and Friendship on Oct 23, 1978. What can we expect out of this visit? How can the two countries enhance ties? Five experts shared their views on the issue with China Daily's Liu Jianna. Excerpts follow: Closer ties would be mutually beneficial  Due to external causes and historical disputes, relations between China and Japan have endured many twists and turns. So as to safeguard the two sides' interests and the overall development of Northeast Asia, it is essential for the two countries to establish a relationship that will not be easily swayed by a third party and sign a fifth political document based on consensus on the long-term development of bilateral relations. ",2018-10-23 07:55,http://www.chinadaily.com.cn/cndy/2018-10/23/content_37118818.htm,chinese,South China Sea dispute
49,EnglishZhongGuoRiBao-2018-10-20 09:19-49,Azerbaijan important link in new Silk Road,"When the Belt and Road Initiative was launched in 2013, many countries, both in the West and in the East, were wary of it. But with the implementation of large transport and logistics projects in those countries that are located along the routes of the Silk Road Economic Belt and the 21st Century Maritime Silk Road, many of them today are already welcoming the Chinese initiative. More and more countries are coming to conclusion that this initiative is not a threat, but a panacea for economic growth. President Xi Jinping, who proposed the initiative, is interested in forming partnerships through dialogue where there is no place for confrontation, and where instead of alliances there is friendship. This is in sharp contrast with the foreign policy principle of ""who is not with us, is against us"", an obsolete geopolitical maneuvering adopted by certain countries. Today, China maintains partnerships at various levels with those who do not interfere in the internal affairs of China, recognize its fundamental interests and respect its sovereignty and territorial integrity, the latter being the most sensitive. In return, China refuses to get involved in the territorial disputes of others, and supports the resolution of territorial conflicts in accordance with the UN Charter and international law. This principle of China's foreign policy is also applied to the South Caucasus region, which includes Azerbaijan, Georgia and Armenia. Which brings us back to the Silk Road Economic Belt. Today the Belt and Road Initiative is being successfully promoted not only in Europe, Russia, Central Asia, Southeast Asia, but also in the South Caucasus region. Azerbaijan, which is an important player in the South Caucasus for the countries of Europe, as well as Russia and China, is a participant in the Silk Road Economic Belt. It is worth recalling that in April 2015, Azerbaijan became a founding member of the Asian Infrastructure Investment Bank, and in July that year it was granted the status of being a dialogue partner of the Shanghai Cooperation Organization. In December 2015, during the visit of the President of the Republic of Azerbaijan Ilham Aliyev to China, the two sides signed a memorandum of understanding on joint construction of the Silk Road Economic Belt. What can Azerbaijan offer the initiative? What can Azerbaijan offer to China within the framework of the Belt and Road Initiative? The first project is the Baku-Tbilisi-Kars railway. This railway, commissioned on Oct 30, 2017 and created on a route of the historical Silk Road, is designed to connect the Trans-European and Trans-Asian railway networks. On the one hand, this project is very attractive for the Central Asian region－it facilitates the access of Turkmenistan, Kazakhstan, Uzbekistan, Kyrgyzstan, Tajikistan, and Afghanistan to the European and world markets. On the other hand, the railway also provides easier access of Chinese goods to European markets. As China's domestic production grows, Beijing is interested in increasing the volume of its cargo deliveries to Europe and searching for alternative routes. The Baku-Tbilisi-Kars railway might become part of such routes. The second project is the Baku International Sea Trade Port in the Alat township of Baku's Garadagh District. Today, in accordance with the instructions of President Aliyev, a free trade zone is being created in Alat, on the territory of the Baku International Sea Trade Port, which will have special significance in making Azerbaijan an international transport hub. As China sees Azerbaijan becoming an important transport and logistics center of the region, the above-mentioned projects can contribute to the development of the Belt and Road Initiative in the future. Azerbaijan values cooperation with China and is interested in deepening trade and economic cooperation with this country, since China is one of the main suppliers of products to Azerbaijan. The fact that Chinese companies have invested about $800 million in Azerbaijan means that the Azerbaijani-Chinese cooperation has got good prospects. Successful cooperation between China and Azerbaijan is confirmed by the figures. For example, in 1992 bilateral trade amounted to only $1.5 million. Yet in 2017, this figure increased by more than 800 times to reach $1.3 billion. Exports for the year increased by 63.75 percent, to $443.8 million; and imports, by 21.4 percent, to $854.5 million. The main export products from Azerbaijan to China last year were chemical products, fuel, and plastics. While Azerbaijan imported electrical goods, mechanical equipment and spare parts for them, vehicles and spare parts, clothing, ceramic products and household items from China. The positive dynamics in trade, represented by the agreement this year on the supply of Azerbaijani products to China and the opening of the wine house of Azerbaijan in Urumqi, give grounds for believing that trade between the two countries will continue to grow. According to the latest data from the State Customs Committee of Azerbaijan, the trade turnover between the two countries in the first half of the year already exceeded $616 million. Summarizing the foregoing, I would like to say that despite their geographical distance from each other Azerbaijani-Chinese relations have a bright future.First, both countries want to continue cooperation not only at the bilateral level, but also at the multilateral level. Second, Azerbaijan is attractive to China not only within the framework of the Belt and Road Initiative, but also via energy cooperation. Third, the influence of Azerbaijan at the international level is steadily growing.",2018-10-20 09:19,https://www.chinadaily.com.cn/a/201810/20/WS5bca82bca310eff30328380c.html,chinese,South China Sea dispute
50,EnglishZhongGuoRiBao-2018-10-19 09:08-50,"Beijing, Manila to enhance maritime dialogue","China and the Philippines convened the third meeting of the Bilateral Consultation Mechanism on Thursday in Beijing as a platform to address differences, prevent and properly manage incidents at sea, and enhance maritime dialogue and cooperation. The dialogue was acknowledged as a venue for enhanced and regular exchanges that can play a significant role in the stable development of bilateral relations. Vice-Foreign Minister Kong Xuanyou led the Chinese delegation that met the Philippine delegation led by Foreign Undersecretary Enrique Manalo. Kong said the two sides ""are able to properly manage the differences, advance maritime practical cooperation, and constantly build understanding and trust"" through the mechanism, which ""has yielded quite a lot of progress and concrete results"". According to the statement issued after the meeting, the dialogue was ""fruitful and productive"" as the two parties exchanged views on current and other issues of concern, and considered approaches to address such issues in a ""mutually beneficial way"". The two sides reaffirmed their commitment to the principles of freedom of navigation in and overflight above the South China Sea, freedom of international commerce and other peaceful uses of the sea, believing that the proper management of disputes in the South China Sea is vital in safeguarding regional peace and stability. China and the Philippines will continue to address territorial and jurisdictional disputes by peaceful means, without resorting to the threat or use of force, through friendly consultations and negotiations by sovereign states directly concerned and the exercise of self-restraint, in accordance with universally recognized principles of international law. Participants reiterated that the contentious maritime issues are not the sum total of China-Philippines relations, and agreed that the increasingly dynamic relations should serve the interests of the Filipino and Chinese peoples, and contribute to peace, stability and development in the region. The two sides recognized the importance of the other complementary multilateral platforms, including the ASEAN-China Dialogue Relations, ASEAN Regional Forum, and East Asia Summit, in promoting regional peace and stability. Representatives also exchanged views on ways to enhance maritime cooperation in various areas, such as maritime search and rescue, maritime safety, marine environmental protection, marine scientific research, and fisheries. Foreign Ministry spokesman Lu Kang said on Tuesday that the two countries came back to the right track of resolving maritime issues through talks by establishing the bilateral consultation mechanism in early 2017, and have been properly handling differences and promoting pragmatic maritime cooperation through the mechanism. The first and second meetings were held in Guiyang, Guizhou province, in May 2017, and Manila, the Philippines, in February 2018.",2018-10-19 09:08,https://usa.chinadaily.com.cn/a/201810/19/WS5bc92e7ca310eff303283476.html,chinese,South China Sea dispute
51,EnglishZhongGuoRiBao-2018-10-11 20:28-51,Australia and Japan should not let ally lead them astray: China Daily editorial,"In the trilateral relationship between the United States, Japan and Australia, ties between Tokyo and Canberra tend to be the weakest link. Under the encouragement of the United States, however, that link is becoming stronger, with the US making continuous efforts for its two allies to strengthen their strategic partnership. On Wednesday, the foreign and defense ministers of the two countries concluded their ""two-plus-two"" talks, as they are known, in Sydney, stressing the need to bolster their defense ties, including increasing military joint exercises, amid what they described as the rapidly changing security environment in the region. In their joint statement, the two countries announced they plan to stage their first-ever fighter jet exercise, dubbed ""Bushido Guardian"", in 2019. These overtures show although it is too early to say the two Pacific powers aiming to forge a military alliance in the true sense, they are certainly one step closer to becoming what what they are, namely ""quasi-allies"". And their pledge to deepen security cooperation will not only deepen military-to-military ties between Tokyo and Canberra but also help expand each side's radius of military operations and thus enhance their defense forces' capabilities in the Asia-Pacific region. To cover up their real intention of jumping on the US bandwagon to contain China, Tokyo and Canberra pointed accusing fingers at China's so-called growing maritime assertiveness in Wednesday's joint statement, expressing concerns about the situation in the East and South China seas. Such rhetoric does not hold water. It only lays bare the hypocrisy of the US and its allies because they have either helped create or provoked the maritime disputes in the waters themselves. While Washington has instigated the South China Sea disputes in recent years, Tokyo has single-handedly ratcheted up tensions in the East China Sea by nationalizing China's Diaoyu Islands. Canberra and Tokyo should not allow the recurrence of the Cold War paranoia, that has already taken hold of the US, shape their actions. As key players in the region, Australia and Japan should work with China to help promote the region's development and jointly address common security challenges.",2018-10-11 20:28,https://www.chinadaily.com.cn/a/201810/11/WS5bbf41e8a310eff303281e0d.html,chinese,South China Sea dispute
52,EnglishZhongGuoRiBao-2018-10-09 07:32-52,Does Pence's speech signal a new 'Cold War'?,"Editor's note: US Vice-President Mike Pence delivered a speech on Thursday in which he criticized China on multiple fronts. Among other things, Pence accused China of meddling in the US' midterm elections in a bid to undermine the Donald Trump administration. Some have claimed his speech indicates the start of a new ""Cold War"". What does the speech mean for bilateral ties? Three experts share their views with China Daily's Liu Jianna. Excerpts follow: Pence speech exposes White House's anxiety  Jin Canrong, a professor at and the associate dean of the School of International Studies, Renmin University of China ",2018-10-09 07:32,http://www.chinadaily.com.cn/cndy/2018-10/09/content_37035909.htm,chinese,South China Sea dispute
53,EnglishZhongGuoRiBao-2018-10-09 06:57-53,Does Pence's speech signal a new 'Cold War' ?,"Editor's note: US Vice-President Mike Pence delivered a speech on Thursday in which he criticized China on multiple fronts. Among other things, Pence accused China of meddling in the US' midterm elections in a bid to undermine the Donald Trump administration. Some have claimed his speech indicates the start of a new ""Cold War"". What does the speech mean for bilateral ties? Three experts share their views with China Daily's Liu Jianna. Excerpts follow: Pence speech exposes White House's anxiety In general, Pence's speech manifested that the United States indeed cares a lot about China, so much so that it has incited many grudges. Also the speech disclosed a sense of helplessness, to which the lack of new measures towards China has attested. Previously the US has been busy criticizing and meddling in China's domestic practices, but now it has shifted to accusing China of interfering with its domestic affairs, which signifies a turn of the tide in its China policies and the bilateral relationship. Overall, Pence has lashed out at China for three reasons: First, he aims to build momentum for the midterm elections as the election is tight right now and both parties have no obvious advantages. The Republican Party has targeted China in the hope of winning over voters and retaining control of the House of Representatives. Second, the Trump administration, which the right wing rhetorician Republican represented, is unduly anxious about China. The trade brawl it instigated with China six months ago has yielded modest effects, to the administration's anxiety and frustration. Pence's speech merely displayed this anxiety. Third, Pence may intend to show his allegiance to President Donald Trump by this fierce speech against China. A recent article in The New York Times cited an anonymous high-ranking official, who claimed to be part of the resistance against Trump in the administration, and many have speculated that the unnamed official was actually Pence, thus the vice-president may felt compelled to demonstrate his loyalty to the president. Given the similar style of Pence's speech and Churchill's Iron Curtain Speech in 1946, which opened the curtain on the Cold War, some claimed it marks the beginning of a new Cold War. Yet history does not simply repeat itself, a speech alone, no matter how vehement cannot instigate an all-out confrontation and spark a war. At the moment, there is no consensus on China within US society, neither have its allies offered the US the support it hoped for in confronting China. In addition, with close economic ties with the US and an extremely attractive market, China does not resemble the Soviet Union in any sense. Also, needless to say, China has no desire to be party to a ""Cold War"". Pence's speech highlights that the Trump administration thinks much of China and views it as the US' primary rival. China should attach importance to this change of dynamics in bilateral relations and make preparations, but it should remain reasonable and stay calm, avoiding overreaction as it has no need to panic and be afraid. China should adjust its macroeconomic policy, stimulate domestic demand to expand consumption on one hand, and expedite the reform and opening-up to improve enterprises' efficiency and revitalize the economy on the other. Jin Canrong, a professor at and the associate dean of the School of International Studies, Renmin University of China Election politics worsen Sino-US trade dispute Revealing that the Trump administration has taken China to be the US' top competitor, Mike Pence's speech can be seen as a watershed in the ongoing China-US trade dispute and President Trump's China policies. Aiming to push forward the US' stance in the trade frictions and coerce China to make substantial concessions on multiple fronts including trade and intellectual property protection, Pence has called upon US society and the international community to confront China. Which lays bare the Trump administration's desire to stall China's rise. Besides, making China a campaign foe provides the Republican Party a foothold in not only the upcoming midterm elections but also the presidential election in two years. The speech reveals the clearer positioning of China in the Trump administration's global strategy. Yet interpreting this as presaging a new ""Cold War"" is going too far. Regarding the speech itself, the following points needs our particular attention. First of all, Pence vehemently attacked China's practices in human rights and religious freedom, deviating from the Trump administration's previous modus operandi of not making the human rights issue a major concern in the bilateral relationship. Furthermore, Pence directed the attack against the Chinese government and portrayed it as an evil empire which completely disregards international rules. Facing the biggest crisis in international relationships in 40 years, what China needs to do is refuting the criticism while better integrating itself with the world. Time will tell what kind of country China really is. Most important, China should not treat this lightly as what happens as a result of the administration's designs will influence the bilateral relationship for the next 10 to 20 years. The key is to take initiative as much as possible and respond with more swiftness and preciseness when necessary. Zhu Feng, dean of the Institute of International Relations of Nanjing University Two sides still far from all-out confrontation As a matter of fact, it is nothing new for the two US political parties to bash China during elections. Certainly Pence has vented the administration's discontent with China with an eye on the midterm elections, which are sure to exert much influence on the status of the Republican Party and thus the presidential election in 2020. So it would be farfetched to say at the moment that the US is launching an all-out confrontation, even a new ""Cold War"" with China. It remains to be seen whether the Trump administration can and will mobilize the US' military strength to confront China. Nevertheless, a consensus has been emerged in the US to take a more aggressive and tough approach towards China. And Pence's speech, which was laden with laments, has sent a negative signal, to say the least. The inking of agreements with Canada and Mexico, together with the ongoing talks with the European Union, have enabled the administration to concentrate its concerns on China in a bid to contain the latter's growing influence. Later on the US may introduce some radical policies on trade, the South China Sea and the Tibet issue. But in assuming that it can coerce China into concessions with its extreme pressure strategy, the Trump administration is making a serious mistake. It should change its strategy in its dealings with a major country like China. Instead of firing at China and making bilateral ties a scapegoat, the US should reflect on its domestic ills with more courage and wisdom, and the Trump administration should recalibrate China-US relations as the changing dynamics it is creating in bilateral ties will have far-reaching influences on global stability and development. All in all, it is essential of China and the US to repair relations and avoid conflict at all costs.",2018-10-09 06:57,https://europe.chinadaily.com.cn/a/201810/09/WS5bbbe0c6a310eff303281209.html,chinese,South China Sea dispute
54,EnglishZhongGuoRiBao-2018-10-08 07:36-54,China set to further boost global growth,"The theory of international relations tells us that development helps reduce conflicts among states, mitigate domestic ethnic differences and eliminate the threats extremists and terrorists pose to society. The concept of ""development"" in world politics does not only indicate economic growth, rising employment and income augmentation, but also includes social justice, equality, and democracy and legality of governance. In the 21st century, the emphasis of development is more on the harmony and mutual support between human beings and nature, and between the economic and natural environment. The United Nations' advocacy of ""sustainable development"" has made environmental and ecological protection a primary goal of economic development. In addition, the concept of development now incorporates fields such as rationalization of demographic structure, enhancement of universal education level, new ways of resource conservation and environmental protection, and industrial policies aimed at promoting scientific and technological innovation. Sustainable development has increasingly become the endogenous driving force behind a new round of globalization, and the path toward national and regional prosperity and stability. ",2018-10-08 07:36,http://www.chinadaily.com.cn/cndy/2018-10/08/content_37029173.htm,chinese,South China Sea dispute
55,EnglishZhongGuoRiBao-2018-10-05 22:57-55,          China: Talk of meddling ‘ridiculous’        ,"Foreign Ministry responds to Pence speech, stresses non-interference The Chinese Foreign Ministry said on Friday that it was “ridiculous” for Washington to characterize its regular exchanges with China as interference after US Vice-President Mike Pence had accused Beijing of meddling in American politics. “It is very ridiculous for the US side to stigmatize its normal exchanges and cooperation with China as China interfering in its internal affairs and elections,” Foreign Ministry spokesperson Hua Chunying said in a statement. “China always follows the principle of non-interference in others’ internal affairs, and we have no interest in meddling in US internal affairs and elections,” Hua said. “The international community has already known fully well who wantonly infringes upon others’ sovereignty, interferes in others’ internal affairs and undermines others’ interests. Any malicious slander on China is futile,” the statement said. “The relevant speech (by Pence) made unwarranted accusations against China’s domestic and foreign policies and slandered China by claiming that China meddles in US internal affairs and elections,” Hua said. “This is nothing but speaking on hearsay evidence, confusing right and wrong and creating something out of thin air. The Chinese side is firmly opposed to it,” she said. In Washington on Thursday, Pence said China was using “wedge issues” such as tariffs to advance its political influence in the US and globally. He accused China of seeking to sway the US midterm elections on Nov 6 against Trump, in retaliation for his trade policies against Beijing. “To put it bluntly, President Trump’s leadership is working; China wants a different American president,” Pence said in a speech at the Hudson Institute, a conservative Washington think tank. Hua said China’s policy toward the US is “consistent and clear-cut”. “We are committed to joining hands with the US to work for non-conflict, non-confrontation, mutual respect and win-win cooperation,” she said. “We urge the US to correct its wrongdoing, stop groundlessly accusing and slandering China and harming China’s interests and China-US ties, and take concrete actions to maintain the sound and steady development of China-US relations,” she added. Pence also credited the US for China’s rapid development, saying that China has become the second-largest economy in the world. “Much of this success was driven by American investment in China,” he said. Hua said China’s development is mainly owed to the Chinese people’s hard work and its mutually beneficial cooperation with countries around the world. Cui Tiankai, China’s ambassador to the US, said China wants to end the trade war, but the US position keeps changing “so we don’t know exactly what the US would want as priorities’’. “We are ready to make a deal. We are ready to make some compromise, but it needs the goodwill from both sides,” Cui said in an interview with National Public Radio on Wednesday. Cui said that he is not seeing sufficient goodwill from the US side. “We offered to reduce the trade deficit of the United States, for instance. And we also presented a very good proposal to the US side about the further reform and opening-up in China, some of the so-called structural issues,” he said. “Then I think more than once we had some tentative agreement between the two working teams. Then just overnight the tentative agreement was rejected, and the demand from the US changed. So this is very confusing, and this is making things very difficult,” he said. Cui also spoke about the South China Sea. “We have sovereignty over many of the islands in the South China Sea. And this has been a long-standing position of China,” he said. Cui said that at the end of World War II, the then-Chinese government, with the help of American naval ships, took back the islands from Japan. “It was American naval ships that sent Chinese troops to take back these islands from Japan. So we have a long-standing sovereignty over these islands, but we are also aware there are some territorial disputes,” Cui said. “And now we’re ready to work with other countries to have negotiations to have a final solution to such disputes,’’ he said. “We understand this will take a long time, but in the meantime it is our intention to maintain stability there. That’s why we are working on a code of conduct with the ASEAN countries.” “Before we are able to solve the territorial disputes, we should work together to maintain stability, to try to engage in some joint development of resources there, to keep a good order in the region,” Cui said. “So I just hope that the United States will join our efforts, will be helpful, not try to disrupt the process towards peaceful negotiations.” When asked about recent news reports that the Trump administration was considering banning Chinese students from American universities, Cui said that if that were true, it is “a very dangerous situation, because so many Chinese students are studying here, and a growing number of American students are studying in China”. Cui also mentioned that a few years ago The Children’s Museum in Indianapolis, Indiana, hosted a Chinese cultural event that was a great success. “I was invited to address the opening ceremony, and I had a meeting with then-Governor Mike Pence. Pence was a great supporter of such people-to-people intercultural exchanges,” Cui said. “And the local people, they were so enthusiastic about such cultural events. So why should we cut off all these ties, all these natural ties between the two peoples? “I think between any two countries, maybe especially between China and the US, there is a certain degree of competition,” he said. “This is only natural. But there’s also a much larger need for cooperation. We have to cooperate whether we like it or not.”",2018-10-05 22:57,https://europe.chinadaily.com.cn/a/201810/05/WS5bb77bbca310eff303280c98.html,chinese,South China Sea dispute
56,EnglishZhongGuoRiBao-2018-10-05 05:44-56,          Ambassador: US keeps changing position on ending trade war        ,"China's ambassador to the United States Cui Tiankai said China wants to end the trade war with the US, but that the US position keeps changing ""so we don't know exactly what the US would want as priorities’’. ""We are ready to make a deal. We are ready to make some compromise, but it needs the goodwill from both sides,"" Cui said in an interview on Wednesday with National Public Radio. ""We want to solve it through negotiation and consultation between the two sides. But in order for the negotiation, the consultation to succeed, we do need goodwill and good faith from both sides.’’ But Cui said that he is not seeing sufficient goodwill or good faith from the US side. He said that he thinks ""there's been some attempt on the US side to force something like, the US will get 100 percent and China will get zero. I don't think this is fair. I don't think this is possible’’. Cui said that in the last few months there has been a lot of discussion in many areas between the two sides. “We offered to reduce the trade deficit of the United States, for instance. And we also presented a very good proposal to the US side about the further reform and opening up in China, some of the so-called structural issues. We are ready to work on the issues. Then I think more than once we had some tentative agreement between the two working teams. Then just overnight the tentative agreement was rejected and the demand from US changed. So this is very confusing, and this is making things very difficult,” he said. Cui also spoke about the South China Sea. “We have sovereignty over many of the islands in the South China Sea. And this has been a longstanding position of China despite a change of government, you see, in 1949,” he said. Cui said that at the end of the Second World War, the then-Chinese government with the help of American naval ships took back the islands from Japan’s occupation. “It was American naval ships that sent Chinese troops to take back these islands from Japan. So we have a longstanding sovereignty over these islands, but we are also aware there are some territorial disputes. And now we're ready to work with other countries to have negotiations to have a final solution to such disputes,’’ he said. ""We understand this will take a long time, but in the meantime it is our intention to maintain stability there. That's why we are working on a code of conduct with the ASEAN countries.” “Before we are able to solve the territorial disputes, we should work together to maintain stability, to try to engage in some joint development of resources there, to keep a good order in the region. So I just hope that the United States will join our efforts, will be helpful, not try to disrupt the process towards peaceful negotiations,” said Cui. When asked about recent news reports that the Trump administration considered banning Chinese students from studying at American universities, Cui said if it is true, “this is a very dangerous situation because so many Chinese students are studying here, and a growing number of American students are studying in China. Such people-to-people contact would be the real foundation of friendship and the cooperation between the two great countries.’’ Cui also mentioned that a few years ago The Children's Museum in Indianapolis, Indiana, hosted a big event on Chinese culture that was a great success. “I was invited to address the opening ceremony, and I had a meeting with then-Governor Mike Pence. Pence was a great supporter to such people-to-people intercultural exchanges. It's certainly a benefit to both, people of both countries. And the local people, they were so enthusiastic about such cultural events. So why should we cut off all these ties, all these natural ties between the two peoples?” he said. Cui said that competition between the US and China is ""only natural"".",2018-10-05 05:44,https://www.chinadaily.com.cn/a/201810/05/WS5bb689b6a310eff303280bbe.html,chinese,South China Sea dispute
57,EnglishZhongGuoRiBao-2018-09-26 05:15-57,"          China, Britain agree to defend int'l system, multilateralism        ","UNITED NATIONS, Sept. 24 - Chinese Foreign Minister Wang Yi and his British counterpart Jeremy Hunt on Monday vowed to defend the current international system and multilateralism amid a slew of challenges. During their meeting on the margins of the UN General Assembly session, Wang said that China and Britain, both permanent members of UN Security Council, should make their ties a stabilizer in a world fraught with uncertainty. China insists on its commitment to win-win cooperation and development, and will not take the West's old path that a strong country is bound to seek hegemony, Wang said. China is one of the founders and guardians of the current international system and world order, Wang said, noting that China is willing to enhance its cooperation with other countries including Britain to defend multilateralism and tackle all kinds of challenges. Wang also urged Britain to honor its commitment not to take sides regarding the South China Sea issue. He said China expects Britain to materialize its promise and show true respect for China's national sovereignty and territorial integrity. China expects Britain to do more things that promote bilateral ties, rather than those that undermine mutual trust, so as to secure a healthy and stable development of China-Britain relations. For his part, Hunt reiterated Britain's stance that it will not take sides on the South China Sea issue, and is willing to properly handle disputes through dialogue with China. He added that Britain highly values its ties with China, and is ready to build a Golden Era together with China.",2018-09-26 05:15,https://www.chinadaily.com.cn/a/201809/26/WS5baaa566a310c4cc775e80c1.html,chinese,South China Sea dispute
58,EnglishZhongGuoRiBao-2018-09-23 21:33-58,          Politics First Magazine publishes article by Ambassador Liu Xiaoming        ,"In its autumn party conference issue, the Politics First Magazine published a signed article by Ambassador Liu Xiaoming entitled How to Ensure the Steady and Sustained Development of the China-UK ""Golden Era"". The full text is as follows: In more than eight years as Chinese Ambassador to the UK, I witnessed many extraordinary moments. The most impressive is President Xi Jinping's state visit to the UK in 2015, which ushered in the China-UK ""Golden Era"". This milestone event set the course for the long-term development of China-UK relations, gave new impetus to the cooperation between the two countries across the board, and raised the bilateral relationship onto a new level. The ""Golden Era"" is not a matter of contingency but the strategic consensus of China and the UK. As permanent members of the UN Security Council, major economies and responsible countries who take as their mission to safeguard peace and security and promote development in the world, both China and the UK perceive and advance their bilateral relationship from a global perspective and strategic height. During Prime Minister May's visit to China early this year, the leaders of the two countries agreed to build a more strategic, practical, global and inclusive China-UK ""Golden Era"". At the ninth China-UK Strategic Dialogue in Beijing this summer, the two sides had in-depth discussions on bilateral relations, as well as regional and international issues, which further enriched the strategic significance of the ""Golden Era"". A sound, vibrant and mutually-beneficial China-UK relationship is not only in the common interests of the two countries but also conducive to world peace, stability and prosperity. The ""Golden Era"" is not an empty slogan because there have been many concrete ""golden fruits"". From January to May this year, trade between China and the UK was more than $32.4 billion, with British export to China increasing by nearly 30 per cent. New opportunities are emerging as China lifts the ban on British boneless beef from cattle less than 30 months old and the China-UK joint trade and investment review makes scheduled progress. The UK has become China's second largest investment destination and second largest source of capital in the European Union, with Chinese investment in the UK surpassing $19.2 billion and British investment in China in the first half of this year increasing by 82.5% over the same period last year. London has become the largest RMB offshore market outside China, and seven Chinese banks have set up branches in Britain. Mutual visits are expected to surpass 1.5 million this year, thanks to 150 passenger flights every week and five new direct flight routes already opened this year. There are 170,000 Chinese students, and 29 Confucius Institutes and 156 Confucius Classrooms with 160,000 registered students in Britain, more than anywhere else in Europe. The ""Golden Era"" is not ""mission accomplished"". On the contrary, it continues to drive forward China-UK cooperation with new and huge opportunities at the critical time for development in both countries, namely, the new era of socialism with Chinese characteristics and the new stage for building a ""global Britain"". The Belt and Road Initiative (BRI) is becoming a new highlight. As a ""natural partner"" for China in advancing the BRI, the UK is the first among major Western countries to apply to join the Asian Infrastructure Investment Bank (AIIB) and contribute to the AIIB special fund, and the first to appoint a BRI special envoy and set up an Expert Board. The two sides are also working vigorously to match their development strategies and industrial policies with a view to creating favorable conditions for a high-standard trade and investment arrangement. In the field of science, technology and innovation, China-UK cooperation enjoys a promising prospect. The two countries issued the Joint Strategy for Science, Technology and Innovation Cooperation and new platforms for this cooperation, such as Pitch@Palace China initiated by The Duke of York, are emerging. China and the UK are now standing at a new historical starting point. The two sides should keep abreast with the trend of the times, seize the development opportunities and expand the scope of cooperation, so as to move China-UK relations forward. That requires a strategic partnership characterised by mutual respect and trust. Having experienced various vicissitudes, China and the UK have built a mature and stable relationship. The key to such relationship lies in mutual respect, equality, and mutual accommodation of each other's core interests and major concerns. This is the political foundation of China-UK relations that the two countries need to take concrete steps to consolidate. These include respecting each other's sovereignty, security and development interests, and refraining from actions that undermine each other's core interests and undercut mutual political and strategic trust. That is the only way to keep the China-UK relationship on the right track. China and the UK should also continue to be partners in win-win cooperation. This year marks the 40th anniversary of China's reform and opening up. Going forward, China will open its door wider to the world, which means more opportunities for China-UK trade and economic cooperation. The two countries need to make the ""pie of common interests"" bigger by deepening cooperation on infrastructure development, equipment manufacturing, high and new technology, nuclear power and financial services, and by exploring cooperation on new industries and new modes of business, such as artificial intelligence, big data, clean energy and digital economy. The BRI calls for more early harvests through high-standard, high-quality and sustainable cooperation between China and the UK. That could be an important subject for high-level talks at next year's second Belt and Road Forum for International Cooperation. The first China International Import Expo in November, where Britain will be a country of honor, will be a great opportunity for British companies to showcase their products and services to China and to the world. In international affairs, China and the UK should work as close partners. In a world of deeper globalisation and converging interests of various countries, greater openness, better connectivity and win-win cooperation have become the overarching trend. As supporters for the multilateral system, economic globalisation and free trade, China and the UK should stand firmly together in face of the grave threats to international trade, to support the rule-based international order and the multilateral trade regime, and to oppose unilateralism and protectionism. The two countries should also enhance cooperation at the United Nations, G20 and World Trade Organisation, and work hand in hand to advance reform in the international governance system, address global challenges such as climate change, terrorism, cyber security and wildlife protection, and seek political settlements to hotspot issues such as the Korean Peninsula nuclear issue, the Iran nuclear issue and the situation in Syria and Myanmar. In the South China Sea, the situation is developing in a positive direction thanks to the concerted efforts of China and ASEAN countries. The disputing parties having returned to the right track of settling the disputes through negotiation and consultation. China hopes the UK will respect the efforts of China and other regional countries in safeguarding peace and stability in the South China Sea, refrain from interfering in the South China Sea issue and avoid actions that may jeopardise peace and stability in the region. There is also huge potential for China and the UK, two major civilizations with splendid culture, to learn from each other and enhance cultural exchanges. The two countries should enhance cooperation and exchanges on education, culture, science, technology and tourism, between the young people and at the sub-national level. There have been many stories told about the exchanges and friendship between the Chinese and British people, and the two countries should continue to do more to carry on this tradition and cement public support for China-UK relations.",2018-09-23 21:33,https://africa.chinadaily.com.cn/a/201809/23/WS5ba79635a310c4cc775e7bc7.html,chinese,South China Sea dispute
59,EnglishZhongGuoRiBao-2018-09-20 07:57-59,Turbulent times call for deeper cooperation," That China-Vietnam relations are based on a solid foundation was evident at the 11th meeting of the China-Vietnam Steering Committee for Bilateral Cooperation, which the two countries co-chaired in Ho Chi Minh City, Vietnam, on Sunday.  They also pledged to expand and deepen cooperation, and reiterated that they attach great importance to their long-standing friendship and high-level exchanges for long-term and strategic development, especially since 2017, which has led to practical cooperation in dealing with maritime disputes.  On the economic front, China has been Vietnam's largest trade partner for 13 consecutive years, and among the Association of Southeast Asian Nations members, Vietnam is China's largest trade partner. China is also the largest export market for Vietnam. In the first half of 2018, Vietnam's exports to China increased 37.4 percent, improving its trade imbalance with China.  ",2018-09-20 07:57,http://www.chinadaily.com.cn/cndy/2018-09/20/content_36948011.htm,chinese,South China Sea dispute
