,nid,title,content,time,url,language,event
43,huanqio-2018-11-17 09:00-43,美称继续在南海“飞航自由” 中方这样“回怼”,"　　【环球时报驻新加坡特约记者 辛斌 环球时报记者 李司坤】“我们曾经多次问美方或者声称南海航行自由有问题的人，请拿出证据来，证明有哪个国家的哪艘船、哪架飞机、什么时候在南海航行或者飞越时遇到了问题？但到目前为止，没有任何人给出一个明确的答案。”中国外交部发言人华春莹16日说，“由此可见，所谓南海航行与飞越自由根本就是一个不存在的伪命题”。当天，她用这番话“回怼”美国副总统彭斯的表态。彭斯称，南海不属于任何一个国家，美国将继续在国际法允许的范围内行使航行和飞越自由。 　　英国路透社称，彭斯周五的讲话显然会激怒中国。就在一天之前，在新加坡参加东盟系列会议的菲律宾总统杜特尔特曾警告美国及其他国家，应该接受“南海已经在中国手中”这一现实，以避免地区紧张局势。他敦促这些国家停止用军事活动挑衅中国。根据美国海军网14日的消息，美国双航母攻击群正在“菲律宾海”进行演习。 　　事实上，菲律宾并不是发出对美国不满声音的唯一南海域内国家。据新加坡《海峡时报》15日报道，马来西亚总理马哈蒂尔在东盟会议期间谈及区域安全问题，他向美国表示，不希望在东盟水域看到第七舰队等大型军舰，因为“大型军舰会造成事件，引发紧张局势”。新加坡总理李显龙15日也从侧面表达了对美国在亚太地区举动的担忧，他说，东南亚国家有一天可能会不得不在美国和中国之间做出选择，“希望这一天不会太快到来”。 　　“最近美方有人不时发出各种声音，大家都在听，也都在看”，华春莹16日说，中方的立场非常明确，愿与地区国家一道，坚定维护各国依据国际法所享有的真正的航行与飞越自由，同时坚决反对那些打着所谓航行自由的幌子损害南海沿岸国主权与安全利益的行为。她还请在记者会上提出相关问题的记者“提醒一下美方有关人士，美国到现在还没有批准《联合国海洋法公约》”。华春莹说：“如果美方能够尽早批准并遵守《公约》，我想将更加有利于维护南海地区的和平稳定。”
 　　《菲律宾每日问询者报》16日报道称，东盟国家领导人在第33届东盟峰会上发表主席声明，重申促进南海和平稳定的重要性。声明说：“我们对东盟与中国之间不断改善的合作表示热烈欢迎，并对在相互商定的时间表上早日缔结有效的‘南海行为准则’(COC)的实质性谈判取得进展感到鼓舞。”
",2018-11-17 09:00,http://mil.huanqiu.com/world/2018-11/13570797.html,chinese,南海争端
44,huanqio-2018-09-27 16:23-44,国防部：南海不能任由某些国家刷存在感,　　【环球时报-环球网报道 记者郭媛丹】在9月27日国防部的例行记者会上，国防部新闻发言人任国强表示， 英国法国等在南海进行了所谓”航行自由“行动是刷存在感，中国军队将坚定履行防卫职责，加大海空巡逻力度。,2018-09-27 16:23,http://world.huanqiu.com/exclusive/2018-09/13124965.html,chinese,南海争端
45,huanqio-2018-09-02 13:10-45,警惕美国防授权法搅浑南海," 美国总统特朗普签署“2019财年国防授权法案”现场图（图源：美联社） 　　以美国“2019财年国防授权法案”（以下简称“2019法案”）签署生效为标志，美国的“印太战略”进入了拥有法案支持和实质性的操作阶段。 　　事实上，仔细梳理，不难发现，从抽象概念到实质内容的阐述再到实施方案的逐步成型，美国的“印太战略”呈现了加速推进的趋势。2017年11月，特朗普政府提出“印太战略”构想；2018年6月美国国防部长马蒂斯在第17届“香格里拉对话会”详细阐释了“印太战略”；8月出台“2019法案”。“印太战略”的战略意图、详细规划、实施路径日渐清晰，时间节奏明显加快。正如美国防部负责亚太事务的助理部长薛瑞福（Randall Schriver）所言，“印太战略”最大优势是得到了国会的拨款支持，国会完全承诺支持美国的国防需要。 　　可以预见的是，今后随着包含高达7163亿美元国防预算的“2019法案”的实施，美国势必将逐步加大在包括南海地区在内的“印太”地区的政治、军事、外交和经济投入。在中美博弈加剧的背景下，这给南海未来局势的走向增添了不少变数。
 　　其一，就全局而言，随着美国在贸易战中的对华政策措施明朗化，为保持对中国的战略遏制，美在安全领域针对中国的举措可能提速，中美在安全领域的较量或将升温。 “2019法案”作为美国新的国防战略出台后第一个“国防授权法案”，不仅响应了国防战略中将中国定性为“战略竞争对手”，而且对中国的态度明显更加强硬。“2019法案”明确提出支持美国与日本、澳大利亚和印度开展联合军事演习，并加强安全合作，以对抗中国在亚洲、东南亚和其他地区日益增长的影响力。其中，“2019法案”第1261条规定，美国国会宣布与中国长期战略竞争是美国的主要优先，美国将整合国力的多种因素予以推进。此外，在2019年3月1日之前，美国总统要向国会提交美国“全政府”应对中国的战略评估报告。该政策的实施或将推升中美在安全领域的博弈。
 　　其二，美国加大对南海地区的战略投入，或企图驱动南海话题再度升温。 8月4日，美国国务卿蓬佩奥在新加坡表示，美国将为东南亚国家新提供近3亿美元的“安保资金”，用于加强海上安全、人道主义援助、维和能力和“打击跨国威胁”。相比蓬佩奥7月30日在出席美国商会举行的印度太平洋商业论坛时所宣称的“美国将在印度太平洋地区投资1.13亿美元，用于推动数字连接、能源项目和基础设施建设”，该笔“安保资金”不可谓不大。再者，“2019法案”第1262条规定，美国防部和国务院要向国会提交中国在南海军事和强制性活动的公开报告。基于此，在前述公开报告的基础上，除继续实施在南海地区的所谓“航行自由”行动和抵近侦察之外，美国或将利用其军事同盟力量，在南海相关海域开展更加多样化的军事行动，从而引发中美局部低烈度的军事对抗。
 　　其三，台当局在南海问题上的态度和行动将成为南海局势发展的又一变数。 2017年12月蔡英文即以“台湾是自由开放的印度—太平洋战略的相关方，可以在这个区域做出更多的贡献”的“积极姿态”迎合美“印太战略”。此次美“2019法案”提出美国将加强与台湾的防务与安全合作、与台湾进行实用训练和军事演习、改善对台军售的可预见性等，不排除岛内“亲美倾独”势力为迎合美国新政策和“印太战略”，利用太平岛为美国“印太战略”及其南海政策的实施提供便利，如以“人道救援和灾难救助”等非传统安全合作之名，行与美日共同建南海海域监视和信息共享机制安全合作之实等。
 　　近年来，在南海周边国家和地区的积极作为和共同努力下，南海局势趋稳向好，但在中美关系面临深刻调整的背景下，美“印太战略”的部署实施及其南海政策的调整，无疑将给南海地区的和平稳定增添新的不确定性。对此，中国在战略和策略上都不能掉以轻心。
",2018-09-02 13:10,http://world.huanqiu.com/article/2018-09/12902706.html,chinese,南海争端
46,huanqio-2019-06-20 10:08-46,台媒：辽宁舰编队接近关岛海域 现已进入南海,　　台媒20日报道，解放军海军辽宁舰上周进入西太平洋海域后，先接近关岛水域，目前已进入南海。 　　台媒称，辽宁舰及其护航编队经西太平洋南下，先接近了关岛水域，随后绕经菲律宾南部海域，目前已进入南海。 　　对此，台“防务部门”回应称，针对辽宁舰的相关动态，台军运用联合情监侦，“全程严密掌握”。  　　据日本防卫省统和幕僚监部早前消息，6月11日，中国人民解放军海军辽宁舰及其率领的海上编队穿越宫古海峡，进入了西太平洋海域。 　　据悉，整个编队除辽宁舰外，还包括051C型导弹驱逐舰石家庄舰（舷号116）、901型远洋综合补给舰呼伦湖舰（舷号965）、052D型导弹驱逐舰西宁舰（舷号117）、054A型导弹护卫舰大庆舰（舷号576）和日照舰（舷号598）。 　　日本自卫队依照惯例，派遣舰机对我海军航母编队进行识别监视。 ,2019-06-20 10:08,http://mil.huanqiu.com/world/2019-06/15024171.html,chinese,南海争端
47,huanqio-2019-05-07 01:02-47,社评：美军舰“超负荷”到南海挑衅，何苦呢,"　　6日，美国两艘导弹驱逐舰未经中国政府允许，擅自闯入我南沙群岛南薰礁和赤瓜礁，被我海军识别查证，并警告驱离。这是美军舰今年以来在南海搞的第三次挑衅，每次都打着所谓“航行自由”的旗号。去年类似行动至少有5次，今年看来只会多不会少。 　　美国军舰无论来南海多少次，一不可能改变南海岛礁的主权归属，二不可能削弱(只会加强)中国对相关岛礁的实际控制，三不会打乱中国南海岛礁建设的既定节奏。美军舰在南海转几圈，就想捞到什么好处，天下没有这么便宜的生意。 　　在南海，美军舰就是搅浑水的角色。中国海军刚刚庆祝70周年生日，美国军舰没来，但菲律宾、越南、马来西亚、文莱等南海相关国家，都派了军舰和代表团贺礼。这是它们希望与中国和平友好共处意愿最真实的展示。没有外人的搅和，南海诸国完全有能力解决争端，维护南海的和平与稳定。 　　美国费尽心机想在南海争端的缝隙里钉进楔子，将之作为其对华战略博弈的筹码，但很快就被南海国家看穿，行动的效果不断递减。哪怕再小的主权国家，都不会甘心做大国手中的棋子。发展是所有南海诸国的第一要务，美国在南海寻衅滋事，破坏地区稳定，越来越不得人心。只要中国与南海诸国之间一直保持互利共赢的合作，南海就有了和平与稳定的基本盘，美国就是再使劲，也掀不起多大风浪。
 　　实际上，美国这么干，它自己也很累。美国媒体前不久报道，为了执行五角大楼监控中国的战略使命，美国海军“超负荷运转”，连原本在美国近海执行任务的海岸警卫队，也被更多地派到亚太地区，“完全像战斗舰一样使用”。这又是何苦呢？
 　　美军舰的挑衅，对中国人倒是必要的提醒。每挑衅一次，这个提醒就得到一次强化。首先，它提醒我们，来者不善，美国军舰传递的是对中国崛起的抵触和恶意。这是我们难以回避，需要用智慧和力量加以应对的。
 　　其次，它提醒我们，一方面中国和美国尚存在实力差距，毕竟是美国军舰到我们的近海挑衅;另一方面，中国实力的确在快速提升，引起了美国的警惕和遏制行动。一句话，中国正处在将强未强的阶段，这时候面对的内外环境是最复杂的。
 　　第三，它提醒我们加强中国海军力量建设的必要性和紧迫性。只有中国的海军足够强大，美国军舰才不敢像现在这样，动不动就到中国的近海耀武扬威。大概只有在力量面前，美国军舰才能学会克制和收敛。强大的中国海军是南海乃至世界和平稳定的保障。
",2019-05-07 01:02,http://opinion.huanqiu.com/editorial/2019-05/14848660.html,chinese,南海争端
48,huanqio-2019-03-01 21:35-48,威武！海军广元舰南海开展实战化训练,　　原标题：广元舰奔赴南海某海域开展实战化训练 　　来源：南部战区微信公众号 　　作者：张彬 李强    　　暖春时节，南海某海域，战舰驰骋，硝烟弥漫。2月下旬，南部战区海军某基地护卫舰支队广元舰奔赴某海域，持续性开展长航时、多科目、高强度。  　　“前方XX海区有‘敌’潜艇活动，上级命你舰立即前出，对‘敌’实施搜索与攻击”。广元舰接到作战命令后迅疾向疑似“敌”潜艇活动海区疾驰。声呐战位发现目标立即上报，各职能手根据指令完成精准打击。刚完成对潜搜索与攻击任务，新的“敌”情威胁接踵而来。  “方位XXX，距离XXX，发现敌舰艇”，雷达兵报告“敌情”。“主炮做好对海射击准备!”舰指挥员根据态势果断下令。   　　风大浪急，战舰劈波斩浪，随着舰艇摇摆幅度加大，射击任务难度随之提高。在主炮战位上，官兵沉着应对，耐心等待最佳射击角度。“嘭、嘭、嘭”，随着炮响，一时间，一枚枚炮弹带着怒火呼啸而出，飞向“敌”舰，出色完成了上级下达的作战任务。  ,2019-03-01 21:35,http://china.huanqiu.com/article/2019-03/14442017.html,chinese,南海争端
49,huanqio-2018-10-22 19:44-49,中国和东盟正在南海举行联合军演  外交部回应,　　【环球网综合报道】2018年10月22日，外交部发言人华春莹主持召开例行记者会，部分实录如下。 　　问：中国和东盟正在南海举行联合军演，这是双方首次举行的海上联演。你能否提供更多信息？ 　　答：中国军方已经发布了消息。中国和东盟国家是在中国广东湛江及其以东海空域开展交流活动和实兵演练。,2018-10-22 19:44,http://world.huanqiu.com/exclusive/2018-10/13332692.html,chinese,南海争端
50,huanqio-2018-10-11 02:21-50,美媒：在南海，中国不战而屈人之兵,"　　美国《华盛顿邮报》10月9日文章，原题：特朗普总统正如何帮助中国在南海获胜  多年来，中国一直与美国在南海争斗。中国之道是遵循古老的孙子兵法“不战而屈人之兵”。中国人一直是每次迈出一小步：在这里开垦个岛屿，在那里修建一条飞机跑道，在争议海域临时部署一座石油钻塔，设置一个行政区等。每步都旨在形成一种“小现实”，却不会引发其他方的军事反应。 　　鉴于中国的地缘政治目标合情合理，其政策完全合理。北京如今在南海的做法，与美国19世纪和20世纪初寻求在周边海域确立战略支配地位时在加勒比海的做法很类似。对南海的有效控制将令中国能自由出入更广阔的太平洋并进一步“软化”台湾地区，最重要的是，这正令中国成为一个“两洋”海军强国。实际上，南海是通往印度洋的门户，而后者是21世纪至关重要的水域，相当于中东油田和东亚各大都市之间的全球能源“州际公路”。中国在南海的行动与其打造从印度洋到苏伊士运河和东地中海的“商业帝国”密不可分。 　　从中国视角看，美国才是好斗的霸权国家。美国海军从遥远的北美驶入南海，而后者如同加勒比海之于美国，是中国的“后院水域”。美国须直面一种重要现实：西太平洋不再是美海军一家独大的“湖泊”，中国重获大国身份必定带来一种更为复杂的多极状况。(如今)美国必须在印太地区为中国的空军、海军力量至少腾出一定空间，而关键问题在于腾出多少空间。 　　谨记，美国在南海周边的主要盟友越南和菲律宾别无选择，只能与体量庞大、经济上占主导地位且地理上更靠近的中国和睦相处。这些国家需要美国扮演制衡中国的角色，而非彻底成为中国的敌人。他们深知美国在亚洲的强大军事存在终究具有可选择性，所以中国才是在地区行事的核心考量要素。特朗普已向亚洲盟友传递出更多不确定性。这可能迫使这些国家决定单独与中国达成谅解。此类过程将悄然进行，鲜被承认。但总有一天，我们(美国)将被唤醒并意识到亚洲已发生不可逆转的变化。
",2018-10-11 02:21,http://oversea.huanqiu.com/article/2018-10/13227693.html,chinese,南海争端
51,huanqio-2018-09-19 09:20-51,日高官表态极力淡化潜艇南海演习“针对中国”,　　【环球网军事综合报道】日本防卫省秘密向南海派遣海上自卫队潜艇遭媒体曝光，被认为“意在牵制中国”。中国外交部发言人耿爽17日敦促有关域外国家务必慎重行事，不要做损害地区和平稳定的事。包括首相安倍晋三在内的日本高官先后表态，极力淡化针对中国的印象。 　　17日在朝日电视台的节目中，安倍解释这一训练的目的称“是谋求提高熟练度”。他强调训练也在其他海域展开，“并非设想某个特定国家”。,2018-09-19 09:20,http://mil.huanqiu.com/world/2018-09/13058121.html,chinese,南海争端
52,huanqio-2018-09-15 10:13-52,搁浅在南海浅滩上的菲律宾军舰揭示了中菲新关系,"　　9月13日，香港南华早报刊登了一篇中美研究所执行主任兼高级研究员洪农的文章称，从近期菲律宾海军搁浅舰艇迅速地从中国南沙群岛海域的半月礁撤离可以看出，尽管中菲关系可能面临政治风波，但经济方面的考量可以给问题的解决提供一个支撑。 　　这篇名为《搁浅在南海浅滩上的一艘海军舰艇揭示了什么样的中菲关系》的文章称，于8月29日在中国南沙群岛海域的半月礁搁浅的菲律宾海军“德尔皮拉尔”号护卫舰是菲律宾从美国海岸警卫队获得的三艘舰船之一，目前也是菲律宾拥有的最大战舰。 　　文章称，半月礁距离菲律宾西部巴拉望岛南端约110公里(68英里)，位于中国仁爱礁以南。1999年，菲律宾海军运输船曾故意“搁浅”在仁爱礁，此后菲律宾一直意图将此地作为军事前哨基地。 　　而此番菲律宾军舰“搁浅”之后，菲律宾国防官员曾通知了中国政府，但拒绝了中国提供的援助。菲律宾军方官员还表示与美国“进行协调”以寻求美方援助从而修复“搁浅”的战舰。
 　　文章称，当时，菲律宾海军和海岸警卫队共出动了四艘舰船给“德尔皮拉尔”号护卫舰提供“支援”，为其水手提供食物和其他物资。
 　　而根据菲律宾军方发言人的说法，他们于9月3日雇了两艘拖船将该舰拖至菲律宾一港口进行维修。
 　　文章称，这艘船的“处置速度”比许多国际问题分析专家所预计的要快得多。中国对菲律宾海军“重演”1999年海军运输船“搁浅”的那一幕非常警惕。
 　　而美国则担心，中国提出的帮助解救菲律宾护卫舰的提议将会成为一次“外交胜利”，这将有利于中国在南海“共同利益”的诉求，同时也将为中国在南海建造岛屿和部署设施正名。
 　　菲律宾则担心允许中国领导这次救援任务将使北京在与菲律宾的南海争端中占上风。
 　　近来，菲律宾迅速采取措施恢复与中国的关系。
 　　菲律宾财政部长卡洛斯·多明格斯8月22日在北京的一个会议上亲自对中国在基础设施建设方面的支持向中方表示感谢。
 　　中菲还在讨论联合开发深海资源事宜。
 　　文章称，“德尔皮拉尔”号迅速被拖走为中菲两国关系释放了一个积极的信号。1999年的“搁浅”事故将不会重演。
 　　文章还认为，作为南海争端的两个主要国家，中国和菲律宾在推进达成南海行为准则的最终协议的同时，保持友好的氛围，避免破坏两国建立信任的措施非常重要。
",2018-09-15 10:13,http://mil.huanqiu.com/world/2018-09/13023840.html,chinese,南海争端
53,huanqio-2018-09-15 08:06-53,超强台风“山竹”登陆菲律宾 加速向南海前进,"　　菲律宾国家气象局在9月15日凌晨2点发布消息称，今年的第22号台风“山竹”于15日凌晨1：40左右在菲律宾吕宋岛北部的卡加延省巴高市（baggao, cagayan）登陆。“山竹”的最大持续风力为每小时205公里，中心瞬时风力达到每小时285公里，为超强台风级。 　　受台风登陆的影响，菲律宾卡加延省和北伊罗科斯省的沿海地区将遭遇6米以上的风暴潮。目前，菲律宾吕宋岛北部已经有7个省份升起4号风讯。首都大马尼拉地区也升起1号风讯。菲律宾的台风风讯等级共有5级，数值越高，表示受台风影响越严重。 　　目前，台风“山竹”正以每小时35公里的速度，向西偏西北方向横过吕宋岛北部。随后，“山竹”将进入南海海域，并预计于15日晚间离开菲律宾预警责任区。",2018-09-15 08:06,http://world.huanqiu.com/article/2018-09/13022924.html,chinese,南海争端
54,huanqio-2018-08-16 10:08-54,社评：杜特尔特未发出改变南海思维的信号,"　　菲律宾总统杜特尔特星期二的一个讲话受到西方媒体关注，据报道，他表示中国在南海建设的岛礁周边水域以及上空宣示主权“是错的”，北京不应该要别人离开那个地区以避免冲突。 　　有西方媒体渲染说，杜特尔特对商业领袖发表演讲时对中国发出“罕见批评”，当时台下听他讲话的还包括美国大使和其他外国宾客。 　　仔细读西方媒体对杜特尔特演讲的报道，我们的感觉是，杜特尔特阐述的是马尼拉的一贯态度。南海存在领土主权和海洋权益争议，各方对那些争议的立场都未曾变化，但是自杜特尔特掌权以来，菲律宾改变了以往与中国开展争议的激进做法，它表现出愿意淡化双方分歧、让两国合作重新成为中菲关系主旋律的意愿。 　　我们注意到，杜特尔特在星期二的演讲中同时赞扬了中菲经济合作，他表示菲律宾改善了与中国的经济关系，而中国并没有向菲律宾索求什么。
 　　通过杜特尔特的这次演讲，我们看不出菲律宾方面有重新激化中菲领土纷争、将之放在推进两国经济合作之上的迹象。如果杜特尔特仅仅是面对美国大使和商界领袖做一次针对领土问题态度的阐释，与菲方准备将这一态度付诸新的行动比起来，所产生的影响和后果会是不一样的。菲律宾外长卡耶塔诺星期三对杜特尔特的讲话作了解释，他说杜特尔特的演讲表明菲律宾与北京的关系更亲密了，因为彼此越是亲密越能互相表明感情。他还说，杜特尔特希望围绕南海的争端只是中菲关系的一部分。
 　　尽管这样，杜特尔特总统阐释的内容还是有问题的。中国并非在南海上凭空造岛，而是扩建了原有岛礁，并且在上面建设了必要的基础设施。越南菲律宾都在南沙有过类似行动，尽管它们因为技术能力的限制，工程规模要小一些。
 　　南海的自由航行始终没有问题，问题是南海那么大，美军飞机和舰艇一去南海就到中国岛礁的邻近空域和水域骚扰，有很强的针对性，是彻头彻尾的挑衅。一个人总拿手在你眼前挥来挥去，虽然没碰到你的脸，但这种行为是不是很讨厌？
 　　杜特尔特表示担心：将来有一天那里会有一个鲁莽的指挥官就这么扣下了扳机。我们认为，他的这一警告应当多对美国军人去说。中国的岛礁已经在那里，美军少来展示肌肉，少打危险的擦边球，对保持南海和平稳定最重要。
 　　现在南海局势总的来说在域内国家的共同努力下得到了有效管控，未来的危险主要在域外国家、尤其是美国是否会推行更加冒险的南海政策上。
 　　南海的和平与稳定，域内国家是最大受益者。一旦出现新动荡，域内国家必将皆输。而美国等域外国家则可以利用南海纷争的激化来撬动这个地区，实现它们的利益最大化。这个道理恐怕域内国家都心照不宣。
 　　南海一些域内国家始终面临一种诱惑，那就是利用美方的南海战略构思，通过在中美间搞“平衡”，吸引美国更重视它们，向它们提供更多支持和援助，从而实现在大国中间左右逢源的利益最大化。但要指出，使这样的利用“恰到好处”是很难的，在有些时候，它们相当于火中取栗。
 　　所有域内国家不应为域外国家制造南海的军事紧张提供支点及杠杆，也不应鼓励域外国家单独在南海开展军事冒险行动，这应当是各方推动在大国间平衡战略的底线。这也是所有域内国家共同利益之所在。
",2018-08-16 10:08,http://mil.huanqiu.com/world/2018-08/12732590.html,chinese,南海争端
55,huanqio-2019-03-07 01:02-55,闫岩：菲律宾不再愿做南海“棋子”,"　　菲律宾国防部长洛伦扎纳近日提议，美菲两国应评估重审68年前签订的《美菲共同防御条约》，以防止因为美国在南海增加军舰巡航的频次，让菲律宾卷入中美南海冲突中。此言一出立即引起国际舆论的关注，因为切中要害。 　　其实，早在去年12月，洛伦扎纳就曾发表过希望废除该条约的言论，据称已指示菲国防部律师开启审查程序，就该条约是否仍然符合菲律宾当前的国家利益作出评估。显然，菲律宾防长此番表态清晰地传递了菲政府在此一问题上的立场：菲不想把自己绑在美国的战车上，被美国在南海与中国抗衡中当做“棋子”。 　　以同盟及伙伴体系维持对全球秩序的主导权，是美国维护其霸主地位的一贯做法。菲律宾多年来一直是美国利用南海问题牵制中国发展、直接介入南海事务的重要抓手之一。但杜特尔特就任菲总统后极力修复菲中关系，加强两国经贸、农业、旅游等领域的合作，并一再重申南海争议问题应通过直接有关的主权国家友好磋商和谈判解决。目前中菲两国的良好合作关系来之不易，值得各方珍惜。尽管美国试图利用《美菲共同防御条约》欲把菲律宾再次拉下水，但菲政府明白：菲律宾输不起，中菲关系也输不起。 　　1951年签订的《美菲共同防御条约》是冷战的产物，并非对菲律宾完全有利。本质上是美国为了增强其在太平洋地区的军事存在，为菲律宾提供安全保障只是顺带而为之。由于美菲在同盟关系中的不平等地位，美国在这一军事同盟关系中一直起着主导作用，对该条约也拥有最终解释权，所谓给菲律宾提供“安全保障”也仅是有限的象征意义。
 　　冷战后随着国际格局的转变，美国撤出菲律宾的军事基地，美菲同盟关系也一度停摆。近年来，随着地区内局势的变化，美国恢复并强化与菲律宾的同盟关系，其目的一方面，是为了利用菲律宾作为南海声索国的地位制造南海乱象，为其介入南海事务提供借口;另一方面，是为其加强在南海军事存在提供依据。
 　　近年来，美国在南海针对中国的“航行自由”行动越来越频繁，并通过联合军演和鼓励域外国家进入南海巡航，搅动已经趋稳向好的南海局势，干扰了当前南海形势的稳定发展和“南海行为准则”磋商的良好氛围。可以预见，未来美国针对中国的海上军事挑衅可能会愈演愈烈，辅助以其他海上军事行动制造新一轮南海危机，域内国家都对此保持警惕。
",2019-03-07 01:02,http://opinion.huanqiu.com/hqpl/2019-03/14484180.html,chinese,南海争端
56,huanqio-2019-01-10 00:20-56,刘锋：南海聚焦发展，域外大国少捣乱,"　　2019年刚开年，先是传来消息说英国扬言要在南海建军事基地，接着台湾地区领导人高调应和欢迎，然后又有美军舰闯我西沙群岛领海。南海地缘政治舞台从来就不消停，只是2019年来得早了一些。但显然，“好事者”再煽风点火，也难轻易搅动南海风浪了。 　　在世界经济放缓、区域经济分化的背景下，南海域内各国聚焦发展主线，纷纷把拼经济、保民生作为第一要务，客观上为推进区域合作发展带来有利条件，尽管其中时不时会夹杂一些噪音和杂音，但基本上左右不了大趋势。正是基于此，东南亚国家与中国的合作发展态势呈现出新气象。 　　例如，在延沓多年后，东盟发起、包括中国及南海域外多国的《区域全面经济伙伴关系协定》(RCEP)将在下月重启谈判。2017年中国与东盟国家贸易额高达5100多亿美元，中国在东南亚国家设立直接投资企业4000余家，雇用当地员工30余万，随着RCEP谈判提速并有望在2020年前后签署，这些方面还将得到更大提升。另外中国与东盟在区域、次区域合作方面也展现出更多亮点，中国—东盟自贸区升级版建设积极推进，泛北部湾经济合作、澜湄合作、中国—东盟东部增长区、中新互联互通南向通道建设等务实合作内容和项目不断拓展。随着“一带一路”倡议与“东盟愿景2025”深入对接，双方战略伙伴关系还将进一步推进。 　　某些域外大国过去通过挑拨分歧来左右南海局势、收获地缘战略利益，这一套现在已经破产。南海相关国家深刻认识到：对抗不是长法，喧嚣退潮后，发展依然是硬道理。寄望于从南海对抗中扩大利益实乃本末倒置，最终只会沦为大国博弈的棋子。
",2019-01-10 00:20,http://opinion.huanqiu.com/hqpl/2019-01/14023176.html,chinese,南海争端
57,huanqio-2018-12-27 01:05-57,刘锋：2019，决不让南海掀起大风浪  ,"　　纵观2018年南海局势，尽管表面上维持了基本稳定态势，但实际上云谲波诡、暗流涌动，特别是以美国为首的一些域外大国在南海竞相“造势”、轮番“表演”，成为牵动南海局势发展变化的重要变数。总体上，今年南海地区呈现出一种“内欲静”而“外风、歪风不止”的态势。笔者认为，2019年这种态势有可能进一步延续，甚至变本加厉酿成新的危机。 　　2018年，南海区域内国家继续携手维护区域和平稳定，有关南海共同开发、务实合作的探讨也不断增多，和平合作日益成为域内国家的共识。特别是中国与南海争议当事国关系进一步深化，中国与菲律宾、越南、文莱等双边关系不断夯实，对话与合作成为主旋律，为双边磋商处理南海问题提供了良好契机。伴随着制定南海行为准则的磋商深入推进，中国与东盟国家之间的互信进一步增强。在共同维护南海和平稳定与开展海上合作过程中，双方相向而行、互动积极。尤为令人瞩目的是，2018年11月习近平主席成功访问文莱、菲律宾，李克强总理出席东亚合作领导人系列会议并访问新加坡，更是为中国与东盟关系发展增添了新动力，推动中国和东盟全面战略伙伴关系进入了成熟期。 　　然而，反观一些南海区域外某些大国，其与域内国家促和平、谋合作的愿望和行动背道而驰，出于各自的利益和战略考量，打着各种旗号“挤”进南海刷存在感，纷纷把南海作为展示军事肌肉的“秀场”，导致南海安全局势呈现复杂化、尖锐化。很显然，美军舰机高强度、高频度出入南海，大搞所谓的“航行自由行动”;日本、澳大利亚、英国以及法国等域外大国军舰在南海或主动，或半推半就、半遮半掩地炫耀武力，使得南海这一地缘政治竞争层面本就逼仄的海域变得更为“拥挤”，无形中增加了摩擦风险系数。近年来，世界范围内一些国家民族主义、民粹主义回潮，而中国民众对维护海洋权益愈益关切，中国政府维护南海权益的决心与行动愈益坚定，使得涉事方彼此间的战略回旋余地和弹性空间大为压缩，稍有差池就有可能酿成重大危机。 　　有鉴于美国政府继续推进“印太战略”，南海作为连接印度洋和太平洋的海上要冲，俨然是美国前沿军事部署的重点和中美海上博弈的焦点之一。相比于以往，2018年美国方面在南海“航行自由行动”的频度和力度明显增强，美国B-52战略轰炸机多次飞临南沙岛礁上空，战术上的挑衅性行动也更加咄咄逼人。尽管如此，南海博弈层面也远未达到美方一贯追求的所谓“压倒性”态势。考虑到2018年中美博弈的主线在经贸领域，美国政府尚未将注意力更多地放在南海。如果今后双方博弈领域从经贸向安全等领域扩散，那么南海有可能成为美方制造“交易筹码”，进而实施战术打劫的又一张牌。从这个角度而言，2019年的南海显然不会风平浪静。但究竟能掀起多大风浪，关键是看中美如何战略互动，实现“斗而不破”。
 　　纵观近年来美国在南海与中国博弈的路数，大致可分几种。首先，美国最讨巧的手段是离岸平衡，通过在本地区国家培植“代理人”叫板中国，搅动南海局势，最后以“道义仲裁者”的面目坐收渔利，甚至一度屡屡得手。然而，在当前南海地区国家谋求合作发展的大环境下，这样的做法已经没有什么市场了。况且，由于有菲律宾阿基诺三世政府的前车之鉴，目前已没有哪个域内国家甘愿再次充当美国的“马前卒”而开罪中国。
 　　其次，美国最得心应手的手段是搞“团团伙伙”，通过恩威并施拉拢日本、澳大利亚等域外盟国“组团”来南海显示存在。但是，只要中国保持战略定力、运筹得当，这样的行动顶多是声势大赚吆喝，并不能从根本上化解美国在南海的战略焦虑，也无法对中国在南海的立场主张带来实质性损害。
 　　目前看，美国最突出的手段就是赤膊上阵、硬碰硬对阵中国。而中国应对美国在南海的战术行动，也经历了从政策宣示到实际行动、从自我克制到应急而动的显著策略变化。从2001年4月中美“撞机”事件，到2009年3月“无暇号”事件、2013年12月“考本斯号”事件，再到2018年9月30日“迪凯特号”事件，进入新世纪以来中美两国在南海曾发生多次摩擦，有的甚至险些酿成重大危机。在中美关系发展新的历史背景下，双方如何进一步减少误判、管控海上危机，无疑是未来一段时间面临的重大而紧迫的课题。
",2018-12-27 01:05,http://opinion.huanqiu.com/hqpl/2018-12/13906276.html,chinese,南海争端
